id,text,label
4484,ساندویچ خریدم 3670,food
4485,کرایه رفت و برگشت 2550 تومن شد,transport
4486,3420 تومن برای آزمایش دادم,health
4487,2890 خرج قهوه شد,food
4488,3120 خرج آزمایش شد,health
4489,230 خرج کفش شد,shopping
4490,2960 تومن ساندویچ گرفتم,food
4491,1860 خرج شام شد,food
4492,4640 خرج لوازم تحریر شد,shopping
4493,3690 تومن بازی گرفتم,entertainment
4494,اینترنت خونه خریدم 4050,housing
4495,4440 خرج تفریح شد,entertainment
4496,کباب خریدم 4180,food
4497,1120 خرج خرید سوپر شد,shopping
4498,3240 تومن برای تاکسی دادم,transport
4499,برگر خریدم 4730,food
4500,4360 تومن برای قهوه دادم,food
4501,1780 تومن برای اینترنت خونه دادم,housing
4502,2300 تومن اتوبوس گرفتم,transport
4503,3590 تومن برای قبض آب دادم,housing
4504,2870 خرج اسنپ شد,transport
4505,لباس خریدم 3810,shopping
4506,شارژ ساختمان خریدم 4340,housing
4507,1820 خرج فلافل شد,food
4508,درمان 4140 تومن شد,health
4509,530 تومن قبض برق گرفتم,housing
4510,1620 خرج کفش شد,shopping
4511,اشتراک فیلم خریدم 970,entertainment
4512,اتوبوس خریدم 4400,transport
4513,قبض برق خریدم 4140,housing
4514,شارژ ساختمان 4930 تومن شد,housing
4515,اجاره 590 تومن شد,housing
4516,4670 خرج ویزیت شد,health
4517,2880 تومن برای لوازم تحریر دادم,shopping
4518,دندانپزشک خریدم 930,health
4519,درمان 400 تومن شد,health
4520,3660 خرج ساندویچ شد,food
4521,4380 تومن برای کفش دادم,shopping
4522,1760 خرج بنزین شد,transport
4523,قبض آب خریدم 700,housing
4524,3160 خرج برگر شد,food
4525,فلافل خریدم 1170,food
4526,شام 2820 تومن شد,food
4527,لباس خریدم 150,shopping
4528,بنزین 1140 تومن شد,transport
4529,مترو 3330 تومن شد,transport
4530,تاکسی 1530 تومن شد,transport
4531,قهوه خریدم 4310,food
4532,2840 خرج تفریح شد,entertainment
4533,970 خرج مترو شد,transport
4534,3230 خرج آزمایش شد,health
4535,1350 تومن برای اشتراک فیلم دادم,entertainment
4536,1910 تومن برای قبض آب دادم,housing
4537,2780 تومن برای اتوبوس دادم,transport
4538,ناهار 1660 تومن شد,food
4539,670 تومن دندانپزشک گرفتم,health
4540,2450 خرج درمان شد,health
4541,4150 خرج اجاره شد,housing
4542,1800 خرج بنزین شد,transport
4543,1390 خرج مترو شد,transport
4544,قهوه خریدم 3180,food
4545,2250 تومن تفریح گرفتم,entertainment
4546,تاکسی خریدم 2880,transport
4547,310 تومن برای درمان دادم,health
4548,770 تومن اشتراک فیلم گرفتم,entertainment
4549,350 تومن برای لباس دادم,shopping
4550,4870 تومن ویزیت گرفتم,health
4551,کیف خریدم 2530,shopping
4552,میوه 2040 تومن شد,shopping
4553,1600 خرج کفش شد,shopping
4554,1570 تومن برای لوازم تحریر دادم,shopping
4555,4100 خرج کرایه رفت و برگشت شد,transport
4556,3940 خرج کنسرت شد,entertainment
4557,1630 تومن کیف گرفتم,shopping
4558,3660 تومن برای دارو دادم,health
4559,3980 تومن دارو گرفتم,health
4560,دارو خریدم 2730,health
4561,میوه 3770 تومن شد,shopping
4562,کرایه رفت و برگشت 3980 تومن شد,transport
4563,تاکسی خریدم 3340,transport
4564,1710 تومن خرید سوپر گرفتم,shopping
4565,کباب خریدم 2950,food
4566,بازی خریدم 3580,entertainment
4567,950 تومن اتوبوس گرفتم,transport
4568,قبض برق خریدم 920,housing
4569,قبض آب 480 تومن شد,housing
4570,قبض آب 1040 تومن شد,housing
4571,3260 تومن اینترنت خونه گرفتم,housing
4572,3860 تومن قبض آب گرفتم,housing
4573,120 خرج ویزیت شد,health
4574,320 تومن برای صبحونه دادم,food
4575,20 خرج ناهار شد,food
4576,پیتزا خریدم 1690,food
4577,4110 خرج اجاره شد,housing
4578,4410 تومن ویزیت گرفتم,health
4579,3270 خرج اسنپ شد,transport
4580,کنسرت 2760 تومن شد,entertainment
4581,اجاره 4480 تومن شد,housing
4582,ویزیت 2950 تومن شد,health
4583,اشتراک فیلم 4350 تومن شد,entertainment
4584,دکتر خریدم 4180,health
4585,4800 خرج پیتزا شد,food
4586,4800 تومن برای برگر دادم,food
4587,فلافل 3510 تومن شد,food
4588,870 تومن دندانپزشک گرفتم,health
4589,کنسرت 3100 تومن شد,entertainment
4590,ویزیت خریدم 4820,health
4591,کیف خریدم 4270,shopping
4592,3440 خرج سینما شد,entertainment
4593,1280 تومن برای فلافل دادم,food
4594,اسنپ خریدم 4930,transport
4595,230 تومن برای مترو دادم,transport
4596,4170 خرج قهوه شد,food
4597,480 تومن برای صبحونه دادم,food
4598,2960 خرج دندانپزشک شد,health
4599,3890 خرج آزمایش شد,health
4600,1460 تومن برای میوه دادم,shopping
4601,مترو 3920 تومن شد,transport
4602,اینترنت خونه خریدم 2200,housing
4603,بازی خریدم 440,entertainment
4604,550 تومن برای قهوه دادم,food
4605,آزمایش خریدم 3140,health
4606,4040 تومن برای قبض آب دادم,housing
4607,300 خرج لوازم تحریر شد,shopping
4608,4860 تومن شام گرفتم,food
4609,3840 خرج قبض گاز شد,housing
4610,3300 تومن برای دکتر دادم,health
4611,2750 تومن خرید سوپر گرفتم,shopping
4612,برگر 1990 تومن شد,food
4613,قبض گاز خریدم 280,housing
4614,کیف 2700 تومن شد,shopping
4615,3500 تومن ویزیت گرفتم,health
4616,تاکسی 2360 تومن شد,transport
4617,1650 تومن بنزین گرفتم,transport
4618,میوه 2550 تومن شد,shopping
4619,3150 تومن درمان گرفتم,health
4620,1070 تومن کباب گرفتم,food
4621,اجاره 4650 تومن شد,housing
4622,لباس خریدم 920,shopping
4623,اتوبوس خریدم 4710,transport
4624,740 خرج ناهار شد,food
4625,3440 تومن برای کرایه رفت و برگشت دادم,transport
4626,2940 تومن برای اشتراک فیلم دادم,entertainment
4627,3790 تومن برای بنزین دادم,transport
4628,اشتراک فیلم خریدم 70,entertainment
4629,بازی 1440 تومن شد,entertainment
4630,3090 تومن شهربازی گرفتم,entertainment
4631,2040 تومن لوازم تحریر گرفتم,shopping
4632,کفش 670 تومن شد,shopping
4633,ساندویچ 610 تومن شد,food
4634,950 خرج سینما شد,entertainment
4635,4850 تومن برای شارژ ساختمان دادم,housing
4636,لوازم تحریر خریدم 4780,shopping
4637,1480 تومن برای قبض گاز دادم,housing
4638,570 تومن ویزیت گرفتم,health
4639,4880 تومن کنسرت گرفتم,entertainment
4640,آزمایش 1040 تومن شد,health
4641,دارو خریدم 2420,health
4642,1190 تومن ساندویچ گرفتم,food
4643,440 تومن کنسرت گرفتم,entertainment
4644,3170 تومن برای مترو دادم,transport
4645,اشتراک فیلم خریدم 750,entertainment
4646,3410 خرج دارو شد,health
4647,3730 تومن برای اسنپ دادم,transport
4648,پیتزا 4870 تومن شد,food
4649,قبض برق 4730 تومن شد,housing
4650,1040 تومن قبض آب گرفتم,housing
4651,800 تومن برای بازی دادم,entertainment
4652,دارو 1170 تومن شد,health
4653,میوه خریدم 1730,shopping
4654,قهوه 370 تومن شد,food
4655,1490 خرج دندانپزشک شد,health
4656,2820 تومن برای اسنپ دادم,transport
4657,3520 تومن ساندویچ گرفتم,food
4658,2750 تومن تفریح گرفتم,entertainment
4659,880 تومن برای درمان دادم,health
4660,750 تومن اجاره گرفتم,housing
4661,میوه خریدم 50,shopping
4662,پیتزا خریدم 4180,food
4663,دارو 4400 تومن شد,health
4664,2900 خرج خرید سوپر شد,shopping
4665,پیتزا خریدم 3340,food
4666,1990 تومن برای درمان دادم,health
4667,کیف خریدم 2000,shopping
4668,میوه خریدم 3510,shopping
4669,ویزیت خریدم 1780,health
4670,2340 خرج کنسرت شد,entertainment
4671,750 تومن برای شارژ ساختمان دادم,housing
4672,لوازم تحریر خریدم 910,shopping
4673,1900 تومن شارژ ساختمان گرفتم,housing
4674,750 تومن شهربازی گرفتم,entertainment
4675,3650 خرج بازی شد,entertainment
4676,660 تومن برای مترو دادم,transport
4677,مترو خریدم 2170,transport
4678,اشتراک فیلم خریدم 2330,entertainment
4679,1880 تومن برای بازی دادم,entertainment
4680,اینترنت خونه 2060 تومن شد,housing
4681,کیف 1070 تومن شد,shopping
4682,990 خرج بنزین شد,transport
4683,3390 خرج بنزین شد,transport
4684,قبض آب خریدم 2820,housing
4685,اینترنت خونه 1590 تومن شد,housing
4686,2420 تومن کنسرت گرفتم,entertainment
4687,2330 تومن برای درمان دادم,health
4688,آزمایش 280 تومن شد,health
4689,اتوبوس 2840 تومن شد,transport
4690,4810 خرج کفش شد,shopping
4691,کنسرت خریدم 4840,entertainment
4692,1990 خرج شام شد,food
4693,1410 خرج میوه شد,shopping
4694,2070 خرج بنزین شد,transport
4695,2120 تومن برای اسنپ دادم,transport
4696,کنسرت 4460 تومن شد,entertainment
4697,3140 خرج شهربازی شد,entertainment
4698,3230 تومن درمان گرفتم,health
4699,4040 تومن خرید سوپر گرفتم,shopping
4700,60 تومن پیتزا گرفتم,food
4701,1620 تومن برای اجاره دادم,housing
4702,بنزین 790 تومن شد,transport
4703,1870 خرج اجاره شد,housing
4704,قبض گاز خریدم 4650,housing
4705,شهربازی 3620 تومن شد,entertainment
4706,530 خرج قبض برق شد,housing
4707,اسنپ خریدم 850,transport
4708,4680 خرج صبحونه شد,food
4709,2890 خرج کنسرت شد,entertainment
4710,3600 تومن برای کفش دادم,shopping
4711,میوه 600 تومن شد,shopping
4712,3880 تومن سینما گرفتم,entertainment
4713,مترو خریدم 2440,transport
4714,3940 تومن کنسرت گرفتم,entertainment
4715,4200 تومن برای درمان دادم,health
4716,تفریح 2940 تومن شد,entertainment
4717,سینما خریدم 4980,entertainment
4718,1780 تومن برای کیف دادم,shopping
4719,فلافل 370 تومن شد,food
4720,کرایه رفت و برگشت خریدم 1550,transport
4721,تاکسی 4800 تومن شد,transport
4722,1510 تومن لباس گرفتم,shopping
4723,قبض گاز خریدم 4110,housing
4724,880 تومن برای کباب دادم,food
4725,2640 تومن برای شارژ ساختمان دادم,housing
4726,2520 تومن برای دارو دادم,health
4727,تاکسی 3340 تومن شد,transport
4728,لباس خریدم 1360,shopping
4729,220 تومن برای شهربازی دادم,entertainment
4730,2360 تومن لوازم تحریر گرفتم,shopping
4731,قبض گاز 180 تومن شد,housing
4732,3780 خرج دارو شد,health
4733,برگر 1960 تومن شد,food
4734,2000 تومن بازی گرفتم,entertainment
4735,لوازم تحریر خریدم 1400,shopping
4736,4130 خرج قبض برق شد,housing
4737,3640 تومن برای بازی دادم,entertainment
4738,3700 تومن برای اتوبوس دادم,transport
4739,2520 تومن برای دکتر دادم,health
4740,اجاره خریدم 4690,housing
4741,4140 تومن برای خرید سوپر دادم,shopping
4742,دارو 130 تومن شد,health
4743,شام 400 تومن شد,food
4744,800 خرج اجاره شد,housing
4745,4440 تومن تاکسی گرفتم,transport
4746,3790 تومن برای پیتزا دادم,food
4747,810 خرج دارو شد,health
4748,3250 تومن برای کفش دادم,shopping
4749,3150 تومن خرید سوپر گرفتم,shopping
4750,1040 تومن ناهار گرفتم,food
4751,3690 تومن تاکسی گرفتم,transport
4752,کباب 4070 تومن شد,food
4753,3690 تومن تاکسی گرفتم,transport
4754,3220 خرج شهربازی شد,entertainment
4755,مترو 4200 تومن شد,transport
