text,label
سفارش پیتزا برای شام مبلغ ۲ میلیون ریال پرید.,1
خرید ناهار از رستوران به مبلغ ۱۰ هزار تومن پرداخت شد.,1
"پول پیش‌پرداخت وام مبلغ ۲۵۰,۰۰۰ تومان خرجی کردم.",4
خرید کیف چرمی مبلغ ۲۰ هزار تومان دادم.,5
مبلغ ویزیت دندانپزشکی مبلغ ۱۰۰ هزار تومان پیاده شدم.,2
"هزینه خدمات خشک‌شویی مبلغ ۲۵۰,۰۰۰ تومان پرید.",4
پول بستنی مبلغ ۷۰۰ هزار تومان پرید.,1
هزینه مواد غذایی هفتگی مبلغ ۱۵۰٬۰۰۰ ریال پرید.,1
مبلغ شارژ ساختمان به مبلغ ۱۰۰ هزار تومان هزینه شد.,3
خرید داروهای نسخه‌ای مبلغ ۳۰ هزار تومن پیاده شدم.,2
برای اشتراک ماهانه فیلیمو مبلغ X هزینه کردم به مبلغ ۷۰۰ هزار تومان اختصاص یافت.,0
پول بنزین ماشین مبلغ ۲ میلیون ریال خرجی کردم.,6
پرداخت هزینه تعمیرات منزل به مبلغ ۲۰ هزار تومان هزینه شد.,3
مبلغ شارژ ساختمان به مبلغ ۵ میلیون تومان پرداخت کردم.,3
پول بلیط کنسرت موسیقی به مبلغ ۱۰۰ هزار تومان پرداخت کردم.,0
کرایه تاکسی برای مسیر به مبلغ ۵ میلیون تومان پرداخت شد.,6
کرایه تاکسی برای مسیر به مبلغ ۵۰ هزار تومن اختصاص یافت.,6
هزینه خرید لباس جدید مبلغ ۱۰۰ هزار تومان پرید.,5
پرداخت اجاره‌بها ماهیانه به مبلغ ۷۰۰ هزار تومان اختصاص یافت.,3
هزینه خرید لباس جدید مبلغ ۱۵۰٬۰۰۰ ریال پیاده شدم.,5
پول پیش‌پرداخت وام مبلغ ۲ میلیون ریال برداشتم.,4
خرید گل برای مراسم مبلغ ۵۰ هزار تومن خرجی کردم.,4
خرید گل برای مراسم به مبلغ ۲ میلیون ریال هزینه شد.,4
خرید کفش از پاساژ به مبلغ ۵۰ هزار تومن پرداخت کردم.,5
کرایه تاکسی برای مسیر به مبلغ ۳۰ هزار تومن پرداخت شد.,6
سفارش پیتزا برای شام به مبلغ ۵۰ هزار تومن هزینه شد.,1
هزینه خدمات خشک‌شویی به مبلغ ۱۵۰٬۰۰۰ ریال هزینه شد.,4
هزینه خدمات خشک‌شویی به مبلغ ۵۰ هزار تومن پرداخت شد.,4
خرید ناهار از رستوران مبلغ ۲۰ هزار تومان برداشتم.,1
پول بلیط کنسرت موسیقی مبلغ ۱۵۰٬۰۰۰ ریال دادم.,0
پول خدمات لوله‌کشی به مبلغ ۵ میلیون تومان پرداخت کردم.,3
پرداخت هزینه تعمیرات خودرو به مبلغ ۳۰ هزار تومن هزینه شد.,6
خرید کفش از پاساژ مبلغ ۳۰ هزار تومن خرجی کردم.,5
پرداخت خیریه به مبلغ ۲ میلیون ریال پرداخت شد.,4
سفارش پیتزا برای شام به مبلغ ۱۰ هزار تومن پرداخت شد.,1
مبلغ ویزیت دندانپزشکی مبلغ ۱۵۰٬۰۰۰ ریال برداشتم.,2
مبلغ شارژ ساختمان مبلغ ۱۰ هزار تومن پیاده شدم.,3
خرید کیف چرمی به مبلغ ۱۰۰ هزار تومان پرداخت شد.,5
بلیط مترو و اتوبوس به مبلغ ۱۰ هزار تومن اختصاص یافت.,6
مبلغ ویزیت دندانپزشکی مبلغ ۵ میلیون تومان خرجی کردم.,2
خرید کفش از پاساژ به مبلغ ۱۵۰٬۰۰۰ ریال پرداخت کردم.,5
سفارش پیتزا برای شام مبلغ ۱۵۰٬۰۰۰ ریال خرجی کردم.,1
هزینه بازی‌های ویدیویی مبلغ ۷۰۰ هزار تومان پرید.,0
خرید ناهار از رستوران به مبلغ ۲ میلیون ریال اختصاص یافت.,1
پول کتاب‌های آموزشی به مبلغ ۵۰ هزار تومن پرداخت کردم.,5
هزینه کرایه اسنپ به مبلغ ۵ میلیون تومان پرداخت شد.,6
هزینه مواد غذایی هفتگی مبلغ ۱۵۰٬۰۰۰ ریال پرید.,1
پول داروخانه برای مکمل به مبلغ ۷۰۰ هزار تومان پرداخت کردم.,2
پول بلیط کنسرت موسیقی به مبلغ ۲۰ هزار تومان اختصاص یافت.,0
"سفارش پیتزا برای شام مبلغ ۲۵۰,۰۰۰ تومان پرید.",1
مبلغ ویزیت دندانپزشکی مبلغ ۲۰ هزار تومان خرجی کردم.,2
هزینه قبض برق و گاز به مبلغ ۷۰۰ هزار تومان هزینه شد.,3
پول داروخانه برای مکمل به مبلغ ۵۰ هزار تومن اختصاص یافت.,2
پرداخت اجاره‌بها ماهیانه به مبلغ ۷۰۰ هزار تومان اختصاص یافت.,3
پرداخت خیریه مبلغ ۱۵۰٬۰۰۰ ریال پیاده شدم.,4
هزینه کرایه اسنپ به مبلغ ۷۰۰ هزار تومان اختصاص یافت.,6
پول بنزین ماشین مبلغ ۷۰۰ هزار تومان پرید.,6
پول کتاب‌های آموزشی به مبلغ ۵ میلیون تومان هزینه شد.,5
هزینه قبض برق و گاز مبلغ ۱۰۰ هزار تومان خرجی کردم.,3
پول بلیط کنسرت موسیقی مبلغ ۵ میلیون تومان برداشتم.,0
هزینه خرید لباس جدید به مبلغ ۵ میلیون تومان پرداخت کردم.,5
کرایه تاکسی برای مسیر به مبلغ ۲ میلیون ریال هزینه شد.,6
هزینه قبض برق و گاز مبلغ ۱۵۰٬۰۰۰ ریال برداشتم.,3
هزینه خدمات خشک‌شویی مبلغ ۱۵۰٬۰۰۰ ریال پرید.,4
پول خدمات لوله‌کشی مبلغ ۵۰ هزار تومن برداشتم.,3
پرداخت هزینه آزمایش خون مبلغ ۲۰ هزار تومان برداشتم.,2
خرید گل برای مراسم به مبلغ ۲۰ هزار تومان اختصاص یافت.,4
هزینه قبض برق و گاز به مبلغ ۷۰۰ هزار تومان پرداخت کردم.,3
پول بنزین ماشین به مبلغ ۱۰ هزار تومن هزینه شد.,6
هزینه قبض برق و گاز مبلغ ۵ میلیون تومان برداشتم.,3
پرداخت هزینه تعمیرات خودرو به مبلغ ۵ میلیون تومان پرداخت شد.,6
پول پیش‌پرداخت وام به مبلغ ۲۰ هزار تومان هزینه شد.,4
بلیط سینما برای فیلم جدید خریدم به مبلغ ۵۰ هزار تومن هزینه شد.,0
خرید داروهای نسخه‌ای به مبلغ ۱۰ هزار تومن هزینه شد.,2
خرید گل برای مراسم به مبلغ ۱۵۰٬۰۰۰ ریال پرداخت شد.,4
خرید لوازم تحریر مبلغ ۲ میلیون ریال دادم.,5
خرید داروهای نسخه‌ای مبلغ ۱۵۰٬۰۰۰ ریال خرجی کردم.,2
خرید کفش از پاساژ به مبلغ ۵۰ هزار تومن پرداخت کردم.,5
"بلیط سینما برای فیلم جدید خریدم مبلغ ۲۵۰,۰۰۰ تومان پرید.",0
هزینه ورودی شهربازی پرداخت شد به مبلغ ۱۵۰٬۰۰۰ ریال هزینه شد.,0
مبلغ شارژ ساختمان مبلغ ۱۵۰٬۰۰۰ ریال دادم.,3
خرید داروهای نسخه‌ای به مبلغ ۵ میلیون تومان اختصاص یافت.,2
برای اشتراک ماهانه فیلیمو مبلغ X هزینه کردم به مبلغ ۲۰ هزار تومان هزینه شد.,0
برای اشتراک ماهانه فیلیمو مبلغ X هزینه کردم به مبلغ ۱۵۰٬۰۰۰ ریال هزینه شد.,0
"بلیط سینما برای فیلم جدید خریدم مبلغ ۲۵۰,۰۰۰ تومان پیاده شدم.",0
هزینه کرایه اسنپ به مبلغ ۱۵۰٬۰۰۰ ریال پرداخت شد.,6
"پرداخت هزینه تعمیرات خودرو مبلغ ۲۵۰,۰۰۰ تومان برداشتم.",6
پرداخت هزینه آزمایش خون به مبلغ ۵ میلیون تومان اختصاص یافت.,2
هزینه خدمات خشک‌شویی مبلغ ۱۵۰٬۰۰۰ ریال پیاده شدم.,4
"هزینه مواد غذایی هفتگی مبلغ ۲۵۰,۰۰۰ تومان خرجی کردم.",1
پول پیش‌پرداخت وام مبلغ ۷۰۰ هزار تومان برداشتم.,4
پرداخت هزینه آزمایش خون به مبلغ ۱۰ هزار تومن اختصاص یافت.,2
پول داروخانه برای مکمل به مبلغ ۲ میلیون ریال پرداخت شد.,2
پول کتاب‌های آموزشی به مبلغ ۱۰ هزار تومن پرداخت کردم.,5
هزینه کرایه اسنپ به مبلغ ۱۵۰٬۰۰۰ ریال پرداخت شد.,6
خرید لوازم تحریر مبلغ ۲۰ هزار تومان پیاده شدم.,5
خرید کیف چرمی مبلغ ۷۰۰ هزار تومان برداشتم.,5
"پول خدمات لوله‌کشی مبلغ ۲۵۰,۰۰۰ تومان دادم.",3
پول خدمات لوله‌کشی مبلغ ۱۰ هزار تومن خرجی کردم.,3
پرداخت هزینه تعمیرات خودرو مبلغ ۲ میلیون ریال خرجی کردم.,6
برای اشتراک ماهانه فیلیمو مبلغ X هزینه کردم به مبلغ ۱۰۰ هزار تومان پرداخت شد.,0
خرید گل برای مراسم مبلغ ۱۰ هزار تومن پیاده شدم.,4
خرید لوازم تحریر مبلغ ۵ میلیون تومان خرجی کردم.,5
هزینه خدمات خشک‌شویی به مبلغ ۷۰۰ هزار تومان پرداخت کردم.,4
بلیط مترو و اتوبوس مبلغ ۱۵۰٬۰۰۰ ریال خرجی کردم.,6
پرداخت هزینه تعمیرات منزل به مبلغ ۵۰ هزار تومن اختصاص یافت.,3
برای اشتراک ماهانه فیلیمو مبلغ X هزینه کردم به مبلغ ۱۵۰٬۰۰۰ ریال اختصاص یافت.,0
هزینه خدمات خشک‌شویی مبلغ ۵۰ هزار تومن برداشتم.,4
هزینه قبض برق و گاز به مبلغ ۷۰۰ هزار تومان هزینه شد.,3
پول داروخانه برای مکمل مبلغ ۱۰۰ هزار تومان پرید.,2
بلیط سینما برای فیلم جدید خریدم به مبلغ ۵۰ هزار تومن هزینه شد.,0
هزینه خدمات خشک‌شویی به مبلغ ۲۰ هزار تومان پرداخت شد.,4
هزینه ورودی شهربازی پرداخت شد مبلغ ۲ میلیون ریال پیاده شدم.,0
مبلغ ویزیت دندانپزشکی مبلغ ۱۵۰٬۰۰۰ ریال پرید.,2
هزینه ویزیت دکتر متخصص به مبلغ ۱۰۰ هزار تومان پرداخت شد.,2
پول داروخانه برای مکمل به مبلغ ۵۰ هزار تومن اختصاص یافت.,2
پول بستنی به مبلغ ۱۰۰ هزار تومان اختصاص یافت.,1
"خرید کفش از پاساژ به مبلغ ۲۵۰,۰۰۰ تومان هزینه شد.",5
پول داروخانه برای مکمل مبلغ ۲ میلیون ریال پیاده شدم.,2
هزینه مواد غذایی هفتگی به مبلغ ۱۰۰ هزار تومان پرداخت شد.,1
پول پیش‌پرداخت وام به مبلغ ۷۰۰ هزار تومان پرداخت کردم.,4
خرید هدیه تولد برای دوست مبلغ ۱۰۰ هزار تومان خرجی کردم.,4
بلیط مترو و اتوبوس به مبلغ ۵۰ هزار تومن پرداخت کردم.,6
پول بلیط کنسرت موسیقی به مبلغ ۳۰ هزار تومن اختصاص یافت.,0
"خرید کیف چرمی به مبلغ ۲۵۰,۰۰۰ تومان پرداخت شد.",5
پرداخت هزینه تعمیرات منزل مبلغ ۱۰ هزار تومن پیاده شدم.,3
هزینه بازی‌های ویدیویی مبلغ ۱۵۰٬۰۰۰ ریال پرید.,0
خرید هدیه تولد برای دوست مبلغ ۳۰ هزار تومن خرجی کردم.,4
بلیط سینما برای فیلم جدید خریدم به مبلغ ۲۰ هزار تومان اختصاص یافت.,0
پول بستنی مبلغ ۲ میلیون ریال دادم.,1
بلیط سینما برای فیلم جدید خریدم مبلغ ۱۵۰٬۰۰۰ ریال پیاده شدم.,0
هزینه خرید لباس جدید به مبلغ ۱۰۰ هزار تومان هزینه شد.,5
پرداخت هزینه آزمایش خون مبلغ ۲۰ هزار تومان خرجی کردم.,2
هزینه خرید لباس جدید مبلغ ۱۵۰٬۰۰۰ ریال برداشتم.,5
هزینه خدمات خشک‌شویی به مبلغ ۳۰ هزار تومن اختصاص یافت.,4
بلیط سینما برای فیلم جدید خریدم به مبلغ ۷۰۰ هزار تومان پرداخت کردم.,0
"پول پیش‌پرداخت وام به مبلغ ۲۵۰,۰۰۰ تومان اختصاص یافت.",4
پرداخت هزینه آزمایش خون به مبلغ ۱۰ هزار تومن پرداخت کردم.,2
میوه و سبزیجات تازه خریدم مبلغ ۲۰ هزار تومان پیاده شدم.,1
هزینه قبض برق و گاز مبلغ ۱۵۰٬۰۰۰ ریال برداشتم.,3
پرداخت خیریه به مبلغ ۵ میلیون تومان اختصاص یافت.,4
بلیط سینما برای فیلم جدید خریدم به مبلغ ۵۰ هزار تومن پرداخت کردم.,0
خرید ناهار از رستوران به مبلغ ۱۵۰٬۰۰۰ ریال پرداخت کردم.,1
هزینه خدمات خشک‌شویی به مبلغ ۲۰ هزار تومان پرداخت شد.,4
هزینه بازی‌های ویدیویی مبلغ ۱۵۰٬۰۰۰ ریال دادم.,0
پرداخت هزینه تعمیرات منزل به مبلغ ۱۰ هزار تومن پرداخت کردم.,3
پرداخت هزینه آزمایش خون به مبلغ ۵ میلیون تومان پرداخت کردم.,2
پرداخت هزینه تعمیرات منزل به مبلغ ۲۰ هزار تومان هزینه شد.,3
خرید هدیه تولد برای دوست مبلغ ۱۰۰ هزار تومان برداشتم.,4
هزینه خرید لباس جدید مبلغ ۵۰ هزار تومن خرجی کردم.,5
